model,scope,category,n_total,pct_zero,n_abs_gt_1,pct_abs_gt_1,n_abs_gt_10,pct_abs_gt_10,min,max,maxabs,"pct_(1e-08,1e-07]","pct_(1e-07,1e-06]","pct_(1e-06,1e-05]","pct_(1e-05,1e-04]","pct_(1e-04,1e-03]","pct_(1e-03,1e-02]","pct_(1e-02,1e-01]","pct_(1e-01,1e+00]","pct_(1e+00,1e+01]","pct_(1e+01,1e+02]","pct_(1e+02,1e+03]"
GPT2,L11,Attn/O/weight,589824,0.0,1278,0.2166748046875,0,0.0,-8.881817817687988,8.703431129455566,8.881817817687988,0.0003390842013888889,0.0006781684027777778,0.00796847873263889,0.054083930121527776,0.53253173828125,5.345492892795138,47.21137152777778,46.630859375,0.2166748046875,0.0,0.0
GPT2,L11,Attn/QKV/bias,2304,0.0,0,0.0,0,0.0,-0.8045961260795593,0.5992095470428467,0.8045961260795593,0.0,0.0,0.0,0.08680555555555555,1.215277777777778,12.065972222222223,58.28993055555556,28.34201388888889,0.0,0.0,0.0
GPT2,L11,Attn/QKV/weight,1769472,0.0,35,0.0019779911747685184,0,0.0,-2.2637736797332764,2.307142496109009,2.307142496109009,0.0,0.000621654369212963,0.006386085792824074,0.057587800202546294,0.62103271484375,6.177944607204862,52.6224206995081,40.51202844690393,0.0019779911747685184,0.0,0.0
GPT2,L11,FFN/Intermediate/bias,3072,0.0,1,0.032552083333333336,0,0.0,-1.2082171440124512,0.5148451328277588,1.2082171440124512,0.0,0.0,0.0,0.0,0.5533854166666667,6.34765625,56.184895833333336,36.88151041666667,0.03255208333333333,0.0,0.0
GPT2,L11,FFN/Intermediate/weight,2359296,0.0,130,0.005510118272569444,0,0.0,-1.9648672342300415,1.6925952434539795,1.9648672342300415,4.238552517361111e-05,0.0006357828776041667,0.005679660373263889,0.05870395236545139,0.5741967095269097,5.67826165093316,50.54431491427951,43.13265482584636,0.005510118272569445,0.0,0.0
GPT2,L11,FFN/Output/bias,768,0.0,0,0.0,0,0.0,-0.3835035562515259,0.4373476803302765,0.4373476803302765,0.0,0.0,0.0,0.0,0.6510416666666667,8.203125,56.119791666666664,35.02604166666667,0.0,0.0,0.0
GPT2,L11,FFN/Output/weight,2359296,0.0,1649,0.06989373101128472,0,0.0,-9.211531639099121,9.146134376525879,9.211531639099121,0.00016954210069444444,0.0004238552517361111,0.004535251193576389,0.04162258572048611,0.4056718614366319,4.020012749565972,37.51305474175347,57.94461568196615,0.06989373101128472,0.0,0.0
GPT2,L11,LayerNorm/ln_1/bias,768,0.0,1,0.13020833333333334,0,0.0,-0.3303574323654175,1.0039067268371582,1.0039067268371582,0.0,0.0,0.13020833333333331,0.26041666666666663,2.864583333333333,16.276041666666664,77.34375,2.994791666666667,0.13020833333333331,0.0,0.0
GPT2,L11,LayerNorm/ln_1/weight,768,0.0,0,0.0,0,0.0,0.10614457726478577,0.957659900188446,0.957659900188446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
GPT2,L11,LayerNorm/ln_2/bias,768,0.0,0,0.0,0,0.0,-0.2093251496553421,0.4246585965156555,0.4246585965156555,0.0,0.0,0.0,0.0,3.515625,30.989583333333332,64.0625,1.4322916666666665,0.0,0.0,0.0
GPT2,L11,LayerNorm/ln_2/weight,768,0.0,3,0.390625,0,0.0,0.02784746140241623,1.2330145835876465,1.2330145835876465,0.0,0.0,0.0,0.0,0.0,0.0,1.3020833333333335,98.30729166666666,0.390625,0.0,0.0
GPT2,L1,Attn/O/bias,768,0.0,1,0.13020833333333334,0,0.0,-0.5346464514732361,1.2506992816925049,1.2506992816925049,0.0,0.0,0.0,0.26041666666666663,1.0416666666666665,11.458333333333332,62.239583333333336,24.869791666666664,0.13020833333333331,0.0,0.0
GPT2,L1,Attn/O/weight,589824,0.0,423,0.07171630859375,0,0.0,-4.726237773895264,3.985947847366333,4.726237773895264,0.0,0.0010172526041666665,0.01186794704861111,0.1186794704861111,1.1566162109375,9.832933213975695,66.69854058159721,22.108629014756946,0.07171630859375,0.0,0.0
GPT2,L1,Attn/QKV/bias,2304,0.0,11,0.4774305555555556,0,0.0,-1.815081000328064,1.9394609928131104,1.9394609928131104,0.0,0.0,0.0,0.08680555555555555,1.7795138888888888,15.45138888888889,49.21875,32.98611111111111,0.4774305555555556,0.0,0.0
GPT2,L1,Attn/QKV/weight,1769472,0.0,21,0.001186794704861111,0,0.0,-1.0770729780197144,1.2382850646972656,1.2382850646972656,5.651403356481481e-05,0.00045211226851851847,0.007855450665509259,0.07578531901041666,0.7606223777488426,7.540384928385417,54.252850567853,37.36080593532986,0.0011867947048611112,0.0,0.0
GPT2,L1,FFN/Intermediate/bias,3072,0.0,0,0.0,0,0.0,-0.6562828421592712,0.2650562822818756,0.6562828421592712,0.0,0.0,0.0,0.13020833333333331,1.171875,9.375,52.994791666666664,36.328125,0.0,0.0,0.0
GPT2,L1,FFN/Intermediate/weight,2359296,0.0,218,0.009240044487847222,0,0.0,-1.8728468418121338,2.2892165184020996,2.2892165184020996,0.00021192762586805556,0.0003814697265625,0.006527370876736111,0.06251864963107638,0.655025906032986,6.472481621636285,52.41266886393229,40.380944146050346,0.009240044487847222,0.0,0.0
GPT2,L1,FFN/Output/bias,768,0.0,1,0.13020833333333334,0,0.0,-0.6990935802459717,1.5943773984909058,1.5943773984909058,0.0,0.0,0.0,0.13020833333333331,0.78125,11.71875,68.09895833333334,19.140625,0.13020833333333331,0.0,0.0
GPT2,L1,FFN/Output/weight,2359296,0.0,345,0.014623006184895834,3,0.00012715657552083334,-4.930514812469482,13.736218452453613,13.736218452453613,0.00012715657552083332,0.0014834933810763888,0.014707777235243056,0.1441531711154514,1.3830396864149306,10.319095187717014,67.03542073567709,21.087349785698784,0.014495849609375,0.00012715657552083332,0.0
GPT2,L1,LayerNorm/ln_1/bias,768,0.0,0,0.0,0,0.0,-0.6645174026489258,0.5331735014915466,0.6645174026489258,0.0,0.0,0.0,0.5208333333333333,8.854166666666668,62.239583333333336,25.911458333333332,2.473958333333333,0.0,0.0,0.0
GPT2,L1,LayerNorm/ln_1/weight,768,0.0,0,0.0,0,0.0,0.07250944525003433,0.6553342938423157,0.6553342938423157,0.0,0.0,0.0,0.0,0.0,0.0,0.390625,99.609375,0.0,0.0,0.0
GPT2,L1,LayerNorm/ln_2/bias,768,0.0,0,0.0,0,0.0,-0.5866104364395142,0.4565028250217438,0.5866104364395142,0.0,0.0,0.0,0.5208333333333333,4.296875,39.19270833333333,54.947916666666664,1.0416666666666665,0.0,0.0,0.0
GPT2,L1,LayerNorm/ln_2/weight,768,0.0,0,0.0,0,0.0,0.056036315858364105,0.4522954523563385,0.4522954523563385,0.0,0.0,0.0,0.0,0.0,0.0,0.26041666666666663,99.73958333333334,0.0,0.0,0.0
GPT2,L2,Attn/O/bias,768,0.0,0,0.0,0,0.0,-0.4775165915489197,0.5148640275001526,0.5148640275001526,0.0,0.0,0.0,0.0,0.5208333333333333,5.338541666666666,48.17708333333333,45.96354166666667,0.0,0.0,0.0
GPT2,L2,Attn/O/weight,589824,0.0,55,0.009324815538194444,0,0.0,-2.2955470085144043,2.2187793254852295,2.2955470085144043,0.0,0.00152587890625,0.01034206814236111,0.11393229166666667,1.0533650716145835,10.007222493489582,70.43830023871529,18.365987141927086,0.009324815538194444,0.0,0.0
GPT2,L2,Attn/QKV/bias,2304,0.0,4,0.1736111111111111,0,0.0,-1.462997555732727,1.1773569583892822,1.462997555732727,0.0,0.0,0.08680555555555555,0.2170138888888889,2.213541666666667,16.36284722222222,51.041666666666664,29.90451388888889,0.1736111111111111,0.0,0.0
GPT2,L2,Attn/QKV/weight,1769472,0.0,125,0.007064254195601852,0,0.0,-1.6774147748947144,1.5766124725341797,1.6774147748947144,5.651403356481481e-05,0.0009042245370370369,0.006555627893518519,0.06792986834490741,0.6861933955439815,6.67583324291088,50.28703477647569,42.26842809606482,0.007064254195601852,0.0,0.0
