model,scope,category,n_total,pct_zero,min,max,maxabs,"pct_(1e-08,1e-07]","pct_(1e-07,1e-06]","pct_(1e-06,1e-05]","pct_(1e-05,1e-04]","pct_(1e-04,1e-03]","pct_(1e-03,1e-02]","pct_(1e-02,1e-01]","pct_(1e-01,1e+00]","pct_(1e+00,1e+01]","pct_(1e+01,1e+02]"
RTE,L1,FFN/Intermediate/bias,3072,0.0,-0.31277021765708923,0.665648877620697,0.665648877620697,0.0,0.0,0.0,0.03255208333333333,0.16276041666666669,1.4322916666666665,45.41015625,52.962239583333336,0.0,0.0
RTE,L1,FFN/Intermediate/weight,2359296,0.0,-0.3090157210826874,0.5068439245223999,0.5068439245223999,0.0002966986762152778,0.002288818359375,0.020429823133680556,0.1895480685763889,1.8909030490451388,18.559222751193577,78.03849114312065,1.2988196478949654,0.0,0.0
RTE,L1,FFN/OutputDense/bias,768,0.0,-0.30541855096817017,0.26490917801856995,0.30541855096817017,0.0,0.0,0.13020833333333331,0.13020833333333331,1.171875,12.5,77.34375,8.723958333333332,0.0,0.0
RTE,L1,FFN/OutputDense/weight,2359296,0.0,-2.1512327194213867,1.191178321838379,2.1512327194213867,0.00016954210069444444,0.001949734157986111,0.020556979709201388,0.2033233642578125,2.0280202229817705,19.84888712565104,76.77146063910591,1.1247422960069444,0.0008900960286458334,0.0
RTE,L1,LayerNorm/bias,1536,0.0,-2.4622995853424072,0.5430745482444763,2.4622995853424072,0.0,0.0,0.0,0.0,0.9114583333333334,5.924479166666666,58.528645833333336,34.50520833333333,0.13020833333333331,0.0
RTE,L1,LayerNorm/weight,1536,0.0,0.2773222327232361,3.038865327835083,3.038865327835083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.67447916666666,0.32552083333333337,0.0
RTE,L2,Attn/K/bias,768,0.0,-0.016030270606279373,0.027058789506554604,0.027058789506554604,0.0,0.13020833333333331,0.13020833333333331,2.473958333333333,23.046875,70.3125,3.90625,0.0,0.0,0.0
RTE,L2,Attn/K/weight,589824,0.0,-0.4551324248313904,0.4607938826084137,0.4607938826084137,0.0,0.002712673611111111,0.013902452256944444,0.1644558376736111,1.7016940646701388,16.65462917751736,77.94952392578125,3.5130818684895835,0.0,0.0
RTE,L2,Attn/O/bias,768,0.0,-0.4166578948497772,0.4131266176700592,0.4166578948497772,0.0,0.0,0.0,0.0,0.78125,11.458333333333332,65.49479166666666,22.265625,0.0,0.0
RTE,L2,Attn/O/weight,589824,0.0,-0.2682152986526489,0.24436351656913757,0.2682152986526489,0.0,0.0032212999131944445,0.026618109809027776,0.28584798177083337,2.8496636284722223,27.762858072916668,68.87342664930556,0.1983642578125,0.0,0.0
RTE,L2,Attn/Q/bias,768,0.0,-0.8215253353118896,0.5047270059585571,0.8215253353118896,0.0,0.0,0.0,0.0,1.6927083333333333,7.682291666666667,55.598958333333336,35.02604166666667,0.0,0.0
RTE,L2,Attn/Q/weight,589824,0.0,-0.5281919240951538,0.5181700587272644,0.5281919240951538,0.0,0.0022040473090277775,0.017801920572916664,0.17327202690972224,1.6272650824652777,16.22738308376736,78.08651394314236,3.8655598958333335,0.0,0.0
RTE,L2,Attn/V/bias,768,0.0,-0.2816864550113678,0.6010416150093079,0.6010416150093079,0.0,0.0,0.0,0.0,2.604166666666667,29.817708333333332,60.286458333333336,7.291666666666667,0.0,0.0
RTE,L2,Attn/V/weight,589824,0.0,-0.18946658074855804,0.2065640687942505,0.2065640687942505,0.00016954210069444444,0.003390842013888889,0.026279025607638888,0.2678765190972222,2.743191189236111,26.36871337890625,70.49560546875,0.09477403428819445,0.0,0.0
RTE,L2,FFN/Intermediate/bias,3072,0.0,-0.3583390414714813,0.6128321886062622,0.6128321886062622,0.0,0.0,0.0,0.0,0.03255208333333333,1.3346354166666665,40.91796875,57.71484375,0.0,0.0
RTE,L2,FFN/Intermediate/weight,2359296,0.0,-0.628546953201294,0.5734103322029114,0.628546953201294,0.0004238552517361111,0.0021192762586805555,0.018056233723958336,0.19018385145399305,1.8685658772786458,18.346150716145836,78.16361321343315,1.410886976453993,0.0,0.0
RTE,L2,FFN/OutputDense/bias,768,0.0,-0.3667123317718506,0.2440696805715561,0.3667123317718506,0.0,0.0,0.0,0.26041666666666663,0.9114583333333334,10.286458333333332,73.046875,15.494791666666666,0.0,0.0
RTE,L2,FFN/OutputDense/weight,2359296,0.0,-3.3300204277038574,1.0367004871368408,3.3300204277038574,0.00016954210069444444,0.002161661783854167,0.020387437608506944,0.2013312445746528,2.000681559244792,19.773822360568577,76.72301398383247,1.2782626681857638,0.00016954210069444444,0.0
RTE,L2,LayerNorm/bias,1536,0.0,-2.018233299255371,0.6735880970954895,2.018233299255371,0.0,0.0,0.0,0.06510416666666666,0.5859375,6.901041666666667,56.966145833333336,35.41666666666667,0.06510416666666666,0.0
RTE,L2,LayerNorm/weight,1536,0.0,0.40783533453941345,2.2834174633026123,2.2834174633026123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8046875,0.1953125,0.0
RTE,L3,Attn/K/bias,768,0.0,-0.021858634427189827,0.021508339792490005,0.021858634427189827,0.0,0.13020833333333331,0.13020833333333331,1.8229166666666667,18.229166666666664,75.52083333333334,4.166666666666666,0.0,0.0,0.0
RTE,L3,Attn/K/weight,589824,0.0,-0.3452727496623993,0.3457622826099396,0.3457622826099396,0.0,0.001864963107638889,0.017123752170138888,0.16920301649305555,1.7422146267361112,17.20241970486111,78.65837944878471,2.2087944878472223,0.0,0.0
RTE,L3,Attn/O/bias,768,0.0,-0.2284255176782608,0.27935487031936646,0.27935487031936646,0.0,0.0,0.0,0.0,1.171875,11.588541666666668,69.66145833333334,17.578125,0.0,0.0
RTE,L3,Attn/O/weight,589824,0.0,-0.38754701614379883,0.26534324884414673,0.38754701614379883,0.0,0.0016954210069444445,0.029330783420138888,0.2709282769097222,2.6162041558159723,25.67782931857639,71.12799750434029,0.2760145399305555,0.0,0.0
RTE,L3,Attn/Q/bias,768,0.0,-0.7684326171875,0.5718315839767456,0.7684326171875,0.0,0.0,0.0,0.0,1.5625,8.59375,60.807291666666664,29.036458333333332,0.0,0.0
RTE,L3,Attn/Q/weight,589824,0.0,-0.3363001346588135,0.3327886760234833,0.3363001346588135,0.00016954210069444444,0.002034505208333333,0.01678466796875,0.17632378472222224,1.7139010959201388,16.97811550564236,78.85877821180556,2.253892686631944,0.0,0.0
RTE,L3,Attn/V/bias,768,0.0,-0.25902220606803894,0.3203040361404419,0.3203040361404419,0.0,0.0,0.0,0.5208333333333333,2.734375,32.55208333333333,62.890625,1.3020833333333335,0.0,0.0
RTE,L3,Attn/V/weight,589824,0.0,-0.18291696906089783,0.1909923553466797,0.1909923553466797,0.00016954210069444444,0.004069010416666666,0.024074978298611112,0.24312337239583334,2.440897623697917,23.804728190104164,73.16758897569444,0.31534830729166663,0.0,0.0
RTE,L3,FFN/Intermediate/bias,3072,0.0,-0.38968855142593384,0.5936782956123352,0.5936782956123352,0.0,0.0,0.0,0.03255208333333333,0.22786458333333334,1.7903645833333333,42.08984375,55.859375,0.0,0.0
RTE,L3,FFN/Intermediate/weight,2359296,0.0,-0.657315731048584,0.6302552223205566,0.657315731048584,0.0003390842013888889,0.001568264431423611,0.01822577582465278,0.18586052788628474,1.8270704481336806,18.14782884385851,78.23905944824219,1.580047607421875,0.0,0.0
RTE,L3,FFN/OutputDense/bias,768,0.0,-0.6078454256057739,0.2063550502061844,0.6078454256057739,0.0,0.0,0.0,0.0,1.3020833333333335,12.5,71.09375,15.104166666666666,0.0,0.0
RTE,L3,FFN/OutputDense/weight,2359296,0.0,-6.639269828796387,0.7786926031112671,6.639269828796387,0.00016954210069444444,0.00152587890625,0.020429823133680556,0.2010769314236111,1.9727918836805556,19.444062974717884,76.94977654351128,1.4099544949001737,0.00021192762586805556,0.0
RTE,L3,LayerNorm/bias,1536,0.0,-1.512486457824707,0.6474946141242981,1.512486457824707,0.0,0.0,0.13020833333333331,0.13020833333333331,0.78125,8.333333333333332,62.955729166666664,27.604166666666668,0.06510416666666666,0.0
RTE,L3,LayerNorm/weight,1536,0.0,0.38867872953414917,3.495537757873535,3.495537757873535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.8046875,0.1953125,0.0
RTE,L4,Attn/K/bias,768,0.0,-0.017516378313302994,0.02214629575610161,0.02214629575610161,0.0,0.0,0.13020833333333331,1.4322916666666665,16.796875,77.08333333333334,4.557291666666666,0.0,0.0,0.0
RTE,L4,Attn/K/weight,589824,0.0,-0.36577296257019043,0.3907647728919983,0.3907647728919983,0.0003390842013888889,0.002543131510416667,0.019497341579861112,0.1727634006076389,1.7912122938368056,17.361619737413196,78.80638970269096,1.8456353081597223,0.0,0.0
RTE,L4,Attn/O/bias,768,0.0,-0.1428758203983307,0.5216449499130249,0.5216449499130249,0.0,0.0,0.0,0.390625,2.213541666666667,20.3125,75.390625,1.6927083333333333,0.0,0.0
RTE,L4,Attn/O/weight,589824,0.0,-0.32948267459869385,0.23760037124156952,0.32948267459869385,0.00016954210069444444,0.002543131510416667,0.026957194010416668,0.2368503146701389,2.339511447482639,23.106214735243054,73.76912434895834,0.5186292860243056,0.0,0.0
RTE,L4,Attn/Q/bias,768,0.0,-0.7206903100013733,0.6233834028244019,0.7206903100013733,0.0,0.0,0.0,0.0,0.6510416666666667,6.119791666666666,56.770833333333336,36.45833333333333,0.0,0.0
RTE,L4,Attn/Q/weight,589824,0.0,-0.38895800709724426,0.35066941380500793,0.38895800709724426,0.0003390842013888889,0.0013563368055555555,0.017293294270833336,0.16632080078125,1.7790052625868056,17.252943250868054,78.87403700086806,1.9087049696180556,0.0,0.0
RTE,L4,Attn/V/bias,768,0.0,-0.15930765867233276,0.1667667180299759,0.1667667180299759,0.0,0.0,0.0,0.5208333333333333,4.427083333333334,32.55208333333333,61.71875,0.78125,0.0,0.0
RTE,L4,Attn/V/weight,589824,0.0,-0.20880743861198425,0.20881091058254242,0.20881091058254242,0.00016954210069444444,0.002712673611111111,0.023905436197916664,0.2234564887152778,2.154032389322917,21.09595404730903,75.84889729817709,0.6508721245659722,0.0,0.0
RTE,L4,FFN/Intermediate/bias,3072,0.0,-0.40842026472091675,0.5085862874984741,0.5085862874984741,0.0,0.0,0.0,0.0,0.22786458333333334,1.9856770833333333,42.93619791666667,54.850260416666664,0.0,0.0
RTE,L4,FFN/Intermediate/weight,2359296,0.0,-0.5361794829368591,0.8640836477279663,0.8640836477279663,0.00025431315104166663,0.0017378065321180555,0.0171661376953125,0.18259684244791669,1.82647705078125,18.12311808268229,78.14966837565103,1.6989813910590277,0.0,0.0
RTE,L4,FFN/OutputDense/bias,768,0.0,-0.3423227071762085,0.20710521936416626,0.3423227071762085,0.0,0.0,0.0,0.0,0.9114583333333334,15.364583333333334,78.125,5.598958333333334,0.0,0.0
RTE,L4,FFN/OutputDense/weight,2359296,0.0,-6.816491603851318,1.944745421409607,6.816491603851318,0.00025431315104166663,0.0018225775824652778,0.0202178955078125,0.19671122233072916,1.9840664333767362,19.39489576551649,76.70991685655382,1.6919453938802083,0.00016954210069444444,0.0
RTE,L4,LayerNorm/bias,1536,0.0,-1.2961633205413818,0.7241716980934143,1.2961633205413818,0.0,0.0,0.0,0.1953125,0.5859375,10.611979166666668,64.97395833333334,23.502604166666664,0.13020833333333331,0.0
