task,arch,model,probe,probe_display,layer,count,mean,std,min,max
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,0,1120796672,-0.001179,0.203961,-4.254179,24.952911
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,1,1120796672,-0.000130,0.202075,-3.088957,10.849855
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,2,1120796672,-0.002019,0.123809,-2.290562,2.507984
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,3,1120796672,-0.001662,0.103244,-2.418919,2.251063
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,4,1120796672,0.000603,0.090551,-1.808577,2.065846
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,5,1120796672,-0.001540,0.084994,-2.178700,2.194457
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,6,1120796672,-0.000773,0.084476,-1.696885,3.025506
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,7,1120796672,0.000139,0.100559,-2.672179,2.319495
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,8,1120796672,-0.001032,0.099339,-2.908310,1.660612
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,9,1120796672,-0.000494,0.150268,-2.500642,1.878001
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,10,1120796672,-0.001831,0.169426,-1.943374,2.265858
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,11,1120796672,-0.000625,0.179508,-3.099122,3.017018
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,12,1120796672,-0.000021,0.193487,-2.883204,3.169771
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,13,1120796672,0.000710,0.241075,-2.977674,3.282166
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,14,1120796672,0.000193,0.200148,-4.943079,2.534388
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,15,1120796672,0.000133,0.186756,-5.519829,2.727850
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,16,1120796672,0.001033,0.263946,-4.289948,3.127410
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,17,1120796672,0.000501,0.233579,-2.249295,2.186544
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,18,1120796672,0.000631,0.287813,-3.480121,3.246130
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,19,1120796672,0.001254,0.304446,-2.761194,2.509607
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,20,1120796672,0.000939,0.483107,-4.394269,7.988421
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,21,1120796672,0.000130,0.504305,-3.939187,3.158663
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,22,1120796672,0.000712,0.453388,-6.059393,4.634798
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,attn_output,Attn × Wₒ,23,1120796672,0.000750,0.510570,-6.819554,6.604535
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,0,1120796672,-0.006525,1.185936,-11.924424,112.171600
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,1,1120796672,0.022737,1.593120,-7.758714,93.008446
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,2,1120796672,0.036130,2.041986,-7.254336,90.499710
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,3,1120796672,0.040734,2.063070,-6.295926,80.845581
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,4,1120796672,0.045973,1.981072,-6.746507,80.632347
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,5,1120796672,0.059947,2.135701,-10.403769,70.172989
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,6,1120796672,0.050149,2.510049,-29.248297,89.833817
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,7,1120796672,-0.023561,2.152144,-69.744324,33.887074
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,8,1120796672,-0.049543,2.271192,-76.556908,23.617947
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,9,1120796672,-0.046393,2.130340,-71.642891,39.607948
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,10,1120796672,-0.034066,1.719711,-57.088364,65.935493
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,11,1120796672,-0.028840,1.562250,-51.215866,82.796951
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,12,1120796672,-0.027921,1.458078,-47.188652,80.797340
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,13,1120796672,-0.023861,1.302009,-41.509819,83.705635
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,14,1120796672,-0.021419,1.176400,-33.665333,77.230843
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,15,1120796672,-0.021887,1.251377,-53.211731,49.172199
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,16,1120796672,-0.030908,1.315592,-64.255501,19.422827
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,17,1120796672,-0.025869,1.174487,-56.569912,11.039047
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,18,1120796672,-0.022376,1.122939,-53.883595,15.959797
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,19,1120796672,-0.013321,1.130548,-94.213295,18.014404
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,20,1120796672,0.004814,1.055112,-80.941956,37.578011
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,21,1120796672,0.010417,0.955175,-52.971333,41.692543
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,22,1120796672,0.011724,0.907996,-23.552973,41.515759
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_attn_ln,Post-Attn sub-block,23,1120796672,0.015771,0.944984,-14.107268,48.025517
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),0,4483186688,-3.311651,2.128422,-23.414938,31.179228
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),1,4483186688,-3.198590,1.637321,-14.306589,12.539108
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),2,4483186688,-2.857747,1.337902,-15.423257,9.231308
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),3,4483186688,-2.651496,1.133579,-12.134887,9.968120
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),4,4483186688,-2.517798,1.141873,-12.124782,17.388731
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),5,4483186688,-2.694932,1.176223,-11.225771,12.109386
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),6,4483186688,-3.016602,1.178334,-13.364294,9.627804
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),7,4483186688,-2.799574,1.030852,-13.912826,17.693094
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),8,4483186688,-2.364108,0.996637,-12.376825,12.346045
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),9,4483186688,-2.289930,1.041156,-14.130763,11.186262
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),10,4483186688,-1.880970,1.010461,-31.051477,13.008576
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),11,4483186688,-1.790405,1.052760,-35.216766,16.627150
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),12,4483186688,-1.942525,1.063516,-38.992790,10.560667
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),13,4483186688,-1.923071,1.078015,-17.780415,10.465117
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),14,4483186688,-2.089370,1.109239,-15.475723,11.430202
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),15,4483186688,-2.039438,1.167500,-12.882654,11.329276
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),16,4483186688,-1.904285,1.118487,-13.840776,15.180023
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),17,4483186688,-1.613327,1.063870,-31.454060,89.556221
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),18,4483186688,-1.510414,1.080067,-47.182388,67.532372
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),19,4483186688,-1.546469,1.041336,-26.484022,25.843208
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),20,4483186688,-1.336123,0.977870,-40.222347,62.045708
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),21,4483186688,-1.363051,0.998195,-86.028282,175.092667
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),22,4483186688,-1.295249,1.019389,-70.442520,87.296852
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_input,FFN1 (GELU in),23,4483186688,-1.603189,0.954877,-24.304125,16.657339
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,0,4483186688,0.025911,0.344544,-0.169971,31.179228
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,1,4483186688,-0.009786,0.245129,-0.169971,12.539108
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,2,4483186688,-0.016158,0.140650,-0.169971,9.231308
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,3,4483186688,-0.017973,0.158809,-0.169971,9.968120
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,4,4483186688,-0.026727,0.177418,-0.169971,17.388731
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,5,4483186688,-0.018676,0.157240,-0.169971,12.109386
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,6,4483186688,-0.012625,0.149645,-0.169971,9.627804
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,7,4483186688,-0.015691,0.116201,-0.169971,17.693094
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,8,4483186688,-0.018560,0.132541,-0.169971,12.346045
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,9,4483186688,-0.034074,0.097040,-0.169971,11.186262
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,10,4483186688,-0.049594,0.126148,-0.169971,13.008576
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,11,4483186688,-0.048800,0.145023,-0.169971,16.627150
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,12,4483186688,-0.045530,0.133672,-0.169971,10.560667
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,13,4483186688,-0.046695,0.139776,-0.169971,10.465117
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,14,4483186688,-0.041476,0.129375,-0.169971,11.430202
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,15,4483186688,-0.034988,0.163375,-0.169971,11.329276
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,16,4483186688,-0.040512,0.174235,-0.169971,15.180023
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,17,4483186688,-0.047630,0.218966,-0.169971,89.556221
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,18,4483186688,-0.047540,0.254876,-0.169971,67.532372
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,19,4483186688,-0.056382,0.180056,-0.169971,25.843208
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,20,4483186688,-0.062790,0.180454,-0.169971,62.045708
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,21,4483186688,-0.065439,0.174137,-0.169971,175.092667
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,22,4483186688,-0.056340,0.205954,-0.169971,87.296852
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,gelu_output,GELU output,23,4483186688,-0.065305,0.162783,-0.169971,16.657339
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,0,1120796672,-0.053684,1.597742,-32.703445,145.745712
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,1,1120796672,0.004118,0.911486,-5.866383,45.427406
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,2,1120796672,0.002221,0.398569,-4.303203,16.234398
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,3,1120796672,-0.008261,0.434817,-4.019112,10.458146
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,4,1120796672,0.052596,1.412038,-5.517349,77.549683
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,5,1120796672,0.067008,1.716993,-6.733242,91.881683
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,6,1120796672,0.044268,1.632971,-22.447058,95.029312
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,7,1120796672,0.023245,1.169840,-28.030718,58.113003
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,8,1120796672,0.004528,0.336730,-18.767298,35.293560
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,9,1120796672,0.003943,0.261427,-8.731219,36.112309
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,10,1120796672,0.000958,0.395643,-9.281476,92.921234
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,11,1120796672,0.001993,0.423311,-25.779112,98.646965
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,12,1120796672,0.000702,0.416057,-13.146613,99.720375
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,13,1120796672,-0.000372,0.378208,-16.000334,76.519852
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,14,1120796672,0.002869,0.331550,-28.841316,42.733860
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,15,1120796672,0.001835,0.389329,-64.269455,33.568104
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,16,1120796672,0.002034,0.399033,-43.625526,22.997047
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,17,1120796672,-0.014900,2.136506,-1185.506836,353.404236
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,18,1120796672,-0.016305,3.188449,-755.414001,164.164581
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,19,1120796672,-0.000901,1.406114,-233.884811,90.198845
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,20,1120796672,0.008131,0.730696,-596.529175,547.426208
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,21,1120796672,0.008184,1.729589,-927.578552,1216.606201
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,22,1120796672,0.004882,3.287335,-1142.244629,1186.781006
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,23,1120796672,0.000478,0.421515,-13.588762,22.768555
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,0,1120796672,0.031966,0.660451,-4.839390,12.427217
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,1,1120796672,0.017320,0.584376,-5.165770,13.195270
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,2,1120796672,0.014337,0.530514,-4.805111,13.636353
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,3,1120796672,0.010061,0.475857,-4.471796,10.600143
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,4,1120796672,0.005650,0.356392,-4.817673,8.342030
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,5,1120796672,0.003282,0.310927,-5.794430,6.829971
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,6,1120796672,-0.004984,0.317302,-15.004660,5.399353
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,7,1120796672,-0.011594,0.402443,-12.838502,5.599339
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,8,1120796672,-0.012276,0.556881,-16.101233,9.647585
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,9,1120796672,-0.008697,0.556609,-15.866446,13.667982
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,10,1120796672,0.005999,0.666358,-18.702890,13.377075
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,11,1120796672,0.006959,0.677077,-18.331764,12.100753
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,12,1120796672,0.002969,0.666125,-17.108572,13.620545
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,13,1120796672,0.007958,0.637439,-13.708740,12.571534
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,14,1120796672,0.004571,0.626185,-14.281177,10.261331
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,15,1120796672,-0.011505,0.691771,-14.719174,6.568255
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,16,1120796672,-0.014315,0.679138,-13.013780,6.290841
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,17,1120796672,-0.016713,0.687137,-11.619227,5.810333
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,18,1120796672,-0.008228,0.706694,-9.792243,7.249571
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,19,1120796672,0.002189,0.755996,-8.246229,16.164045
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,20,1120796672,-0.002797,0.778040,-5.055530,16.086006
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,21,1120796672,-0.001031,0.811938,-6.966271,18.379951
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,22,1120796672,0.003064,0.841598,-6.456605,24.766731
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,23,1120796672,0.003170,0.663172,-4.205443,6.911153
