2026-08-06T19:32:16 ep=19800 rolling600: reward=1.181 P1=14 P2=21 P3=565 fusion=25.44 (b2=12.0 b4=1.4 b5=12.0) margin=0.0000
2026-08-06T19:39:33 ep=20400 rolling600: reward=1.154 P1=13 P2=26 P3=561 fusion=25.23 (b2=12.0 b4=1.2 b5=12.0) margin=0.0000
2026-08-06T19:47:26 ep=21000 rolling600: reward=1.159 P1=17 P2=22 P3=561 fusion=25.41 (b2=12.0 b4=1.4 b5=12.0) margin=0.0000
2026-08-06T19:55:05 ep=21600 rolling600: reward=1.108 P1=21 P2=27 P3=552 fusion=25.42 (b2=12.0 b4=1.4 b5=12.0) margin=0.0000
2026-08-06T20:02:46 ep=22200 rolling600: reward=1.030 P1=29 P2=29 P3=542 fusion=25.28 (b2=12.0 b4=1.3 b5=12.0) margin=0.0000
2026-08-06T20:09:56 ep=22800 rolling600: reward=1.143 P1=15 P2=27 P3=558 fusion=25.16 (b2=12.0 b4=1.2 b5=12.0) margin=0.0000
2026-08-06T20:16:59 ep=23400 rolling600: reward=1.123 P1=23 P2=19 P3=558 fusion=25.28 (b2=12.0 b4=1.3 b5=12.0) margin=0.0000
2026-08-06T20:24:25 ep=24000 rolling600: reward=1.119 P1=17 P2=30 P3=553 fusion=25.49 (b2=12.0 b4=1.5 b5=12.0) margin=0.0000
2026-08-06T20:32:13 ep=24600 rolling600: reward=1.159 P1=14 P2=28 P3=558 fusion=25.61 (b2=12.0 b4=1.6 b5=12.0) margin=0.0000
2026-08-06T20:39:30 ep=25200 rolling600: reward=1.095 P1=19 P2=32 P3=549 fusion=25.51 (b2=12.0 b4=1.5 b5=12.0) margin=0.0000
2026-08-06T20:46:48 ep=25800 rolling600: reward=1.177 P1=13 P2=24 P3=563 fusion=25.34 (b2=12.0 b4=1.3 b5=12.0) margin=0.0000
2026-08-06T20:53:44 ep=26400 rolling600: reward=1.229 P1=9 P2=19 P3=572 fusion=25.24 (b2=12.0 b4=1.2 b5=12.0) margin=0.0000
2026-08-06T21:01:18 ep=27000 rolling600: reward=1.200 P1=14 P2=15 P3=571 fusion=25.39 (b2=12.0 b4=1.4 b5=12.0) margin=0.0000
2026-08-06T21:09:34 ep=27600 rolling600: reward=1.232 P1=6 P2=23 P3=571 fusion=25.41 (b2=12.0 b4=1.4 b5=12.0) margin=0.0000
2026-08-06T21:17:20 ep=28200 rolling600: reward=1.069 P1=23 P2=30 P3=547 fusion=25.54 (b2=12.0 b4=1.5 b5=12.0) margin=0.0000
