episode,rolling60_mean,rolling60_min,rolling60_max,rolling300_mean,rolling300_min,rolling300_max,rolling1000_mean,rolling1000_min,rolling1000_max
5271,37.88876791,-3.19055709,42.09450666,38.84937524,-3.19055709,42.09473607,38.51504156,-3.75924399,42.09473607
5272,37.21351702,-3.19055709,42.09450666,38.69920721,-3.19055709,42.09473607,38.47453216,-3.75924399,42.09473607
5273,37.22111402,-3.19055709,42.09476477,38.70029085,-3.19055709,42.09476477,38.47622588,-3.75924399,42.09476477
5274,37.22185684,-3.19055709,42.09476477,38.70310860,-3.19055709,42.09476477,38.47662019,-3.75924399,42.09476477
5275,37.22766027,-3.19055709,42.09476477,38.83982000,-3.19055709,42.09476477,38.47258354,-3.75924399,42.09476477
5276,37.16293764,-3.19055709,42.09476477,38.84098527,-3.19055709,42.09476477,38.46905199,-3.75924399,42.09476477
5277,37.22458888,-3.19055709,42.09476477,38.84101740,-3.19055709,42.09476477,38.47345694,-3.75924399,42.09476477
5278,37.22457784,-3.19055709,42.09476477,38.84101684,-3.19055709,42.09476477,38.47749773,-3.75924399,42.09476477
5279,37.29977628,-3.19055709,42.09476477,38.85618883,-3.19055709,42.09476477,38.48135061,-3.75924399,42.09476477
5280,37.37311691,-3.19055709,42.09476477,38.87035080,-3.19055709,42.09476477,38.48286720,-3.75924399,42.09476477
5281,37.44906721,-3.19055709,42.09476477,38.88489402,-3.19055709,42.09476477,38.48289153,-3.75924399,42.09476477
5282,37.45162275,-3.19055709,42.09476477,38.87096875,-3.19055709,42.09476477,38.48289731,-3.75924399,42.09476477
5283,37.52765978,-3.19055709,42.09476477,38.87053514,-3.19055709,42.09476477,38.48442692,-3.75924399,42.09476477
5284,37.53291502,-3.19055709,42.09476477,38.87058664,-3.19055709,42.09476477,38.48882934,-3.75924399,42.09476477
5285,37.53518343,-3.19055709,42.09476477,38.87164369,-3.19055709,42.09476477,38.48948266,-3.75924399,42.09476477
5286,38.21715497,-3.19055709,42.09476477,38.86762767,-3.19055709,42.09476477,38.48963430,-3.75924399,42.09476477
5287,38.21723055,-3.19055709,42.09476477,38.85535299,-3.19055709,42.09476477,38.48644477,-3.75924399,42.09476477
5288,38.21710100,-3.19055709,42.09476477,38.85536088,-3.19055709,42.09476477,38.48743674,-3.75924399,42.09476477
5289,38.14964492,-3.19055709,42.09476477,38.99162866,-3.19055709,42.09476477,38.48778544,-3.75924399,42.09476477
5290,38.08797840,-3.19055709,42.09476477,38.99281658,-3.19055709,42.09476477,38.48394999,-3.75924399,42.09476477
5291,38.07872425,-3.19055709,42.09476477,38.97812042,-3.19055709,42.09476477,38.48165367,-3.75924399,42.09476477
5292,38.08349588,-3.19055709,42.09476477,38.99155596,-3.19055709,42.09476477,38.48533262,-3.75924399,42.09476477
5293,38.08120550,-3.19055709,42.09476477,39.00625410,-3.19055709,42.09476477,38.48939154,-3.75924399,42.09476477
5294,38.00781116,-3.19055709,42.09476477,38.99110578,-3.19055709,42.09476477,38.48635311,-3.75924399,42.09476477
5295,37.94042488,-3.19055709,42.09476477,38.97766766,-3.19055709,42.09476477,38.48382822,-3.75924399,42.09476477
5296,37.87855717,-3.19055709,42.09476477,38.96430288,-3.19055709,42.09476477,38.48297627,-3.75924399,42.09476477
5297,37.87840552,-3.19055709,42.09476477,38.97897144,-3.19055709,42.09476477,38.48748010,-3.75924399,42.09476477
5298,37.87838492,-3.19055709,42.09476477,38.96551523,-3.19055709,42.09476477,38.48712850,-3.75924399,42.09476477
5299,37.81949098,-3.19055709,42.09476477,38.95372992,-3.19055709,42.09476477,38.48344397,-3.75924399,42.09476477
5300,37.81437914,-3.19055709,42.09476477,38.93977967,-3.19055709,42.09476477,38.47991374,-3.75924399,42.09476477
5301,37.81957922,-3.19055709,42.09476477,38.95262703,-3.19055709,42.09476477,38.47978112,-3.75924399,42.09476477
5302,37.81448187,-3.19055709,42.09476477,38.95095417,-3.19055709,42.09476477,38.47644162,-3.75924399,42.09476477
5303,37.88804262,-3.19055709,42.09476477,38.95004445,-3.19055709,42.09476477,38.48055075,-3.75924399,42.09476477
5304,37.83540257,-3.19055709,42.09476477,38.94002505,-3.19055709,42.09476477,38.48129664,-3.75924399,42.09476477
5305,37.83281921,-3.19055709,42.09476477,38.93953143,-3.19055709,42.09476477,38.48615404,-3.75924399,42.09476477
5306,37.83022295,-3.19055709,42.09476477,38.95341194,-3.19055709,42.09476477,38.48616401,-3.75924399,42.09476477
5307,37.82452116,-3.19055709,42.09476477,38.94093883,-3.19055709,42.09476477,38.48307579,-3.75924399,42.09476477
5308,37.83188606,-3.19055709,42.09476477,38.94147159,-3.19055709,42.09476477,38.48742988,-3.75924399,42.09476477
5309,37.83954705,-3.19055709,42.09476477,38.94182224,-3.19055709,42.09476477,38.48349771,-3.75924399,42.09476477
5310,37.91560170,-3.19055709,42.09476477,38.94132820,-3.19055709,42.09476477,38.48805579,-3.75924399,42.09476477
5311,37.91323036,-3.19055709,42.09476477,38.94084390,-3.19055709,42.09476477,38.48790729,-3.75924399,42.09476477
5312,37.91534249,-3.19055709,42.09476477,38.95479063,-3.19055709,42.09476477,38.49224384,-3.75924399,42.09476477
5313,37.84543869,-3.19055709,42.09476477,38.95493475,-3.19055709,42.09476477,38.49228603,-3.75924399,42.09476477
5314,37.84776979,-3.19055709,42.09476477,38.95443021,-3.19055709,42.09476477,38.49309625,-3.75924399,42.09476477
5315,37.90410269,-3.19055709,42.09476477,38.96788106,-3.19055709,42.09476477,38.49718044,-3.75924399,42.09476477
5316,37.92158826,-3.19055709,42.09476477,38.95740029,-3.19055709,42.09476477,38.49837285,-3.75924399,42.09476477
5317,37.84551477,-3.19055709,42.09476477,38.94270357,-3.19055709,42.09476477,38.49443064,-3.75924399,42.09476477
5318,37.77204585,-3.19055709,42.09476477,38.94256562,-3.19055709,42.09476477,38.49387828,-3.75924399,42.09476477
5319,38.52538866,-3.19055709,42.09476477,38.95421792,-3.19055709,42.09476477,38.49842295,-3.75924399,42.09476477
5320,38.59312916,-3.19055709,42.09476477,38.96776078,-3.19055709,42.09476477,38.50228644,-3.75924399,42.09476477
5321,38.60149717,-3.19055709,42.09476477,38.95556947,-3.19055709,42.09476477,38.49894560,-3.75924399,42.09476477
5322,38.59393968,-3.19055709,42.09476477,38.96843694,-3.19055709,42.09476477,38.49925963,-3.75924399,42.09476477
5323,38.51829263,-3.19055709,42.09476477,38.95431957,-3.19055709,42.09476477,38.49891243,-3.75924399,42.09476477
5324,38.51583780,-3.19055709,42.09476477,38.95549922,-3.19055709,42.09476477,38.49503286,-3.75924399,42.09476477
5325,38.44057545,-3.19055709,42.09476477,38.95562419,-3.19055709,42.09476477,38.49083571,-3.75924399,42.09476477
5326,39.12504939,-3.13063734,42.09476477,38.95676452,-3.19055709,42.09476477,38.49083241,-3.75924399,42.09476477
5327,39.19771334,-3.13063734,42.09476477,38.95731108,-3.19055709,42.09476477,38.49468807,-3.75924399,42.09476477
5328,39.19508192,-3.13063734,42.09476477,38.97195839,-3.19055709,42.09476477,38.49534000,-3.75924399,42.09476477
5329,38.44416352,-3.42807693,42.09476477,38.83542698,-3.42807693,42.09476477,38.45433549,-3.75924399,42.09476477
5330,38.51234180,-3.42807693,42.09476477,38.83441888,-3.42807693,42.09476477,38.49914791,-3.75924399,42.09476477
5331,37.76395176,-3.42807693,42.09476477,38.68421568,-3.42807693,42.09476477,38.45862457,-3.75924399,42.09476477
5332,38.51770273,-3.42807693,42.09476477,38.68428051,-3.42807693,42.09476477,38.45880158,-3.75924399,42.09476477
5333,38.43997031,-3.42807693,42.09442074,38.66933495,-3.42807693,42.09476477,38.45869349,-3.75924399,42.09476477
5334,38.50433208,-3.42807693,42.09442074,38.68350775,-3.42807693,42.09476477,38.46290072,-3.75924399,42.09476477
5335,38.56908859,-3.42807693,42.09442074,38.69529083,-3.42807693,42.09476477,38.46305636,-3.75924399,42.09476477
5336,38.63663832,-3.42807693,42.09442074,38.69478392,-3.42807693,42.09476477,38.46429183,-3.75924399,42.09476477
5337,38.63431800,-3.42807693,42.09442074,38.69378982,-3.42807693,42.09476477,38.46870969,-3.75924399,42.09476477
5338,38.56767593,-3.42807693,42.09442074,38.67996516,-3.42807693,42.09476477,38.46890565,-3.75924399,42.09476477
5339,38.48661862,-3.42807693,42.09442074,38.67812162,-3.42807693,42.09476477,38.46855254,-3.75924399,42.09476477
5340,38.48928645,-3.42807693,42.09442074,38.67818249,-3.42807693,42.09476477,38.47190858,-3.75924399,42.09476477
5341,38.48930693,-3.42807693,42.09442074,38.67825153,-3.42807693,42.09476477,38.47606736,-3.75924399,42.09476477
5342,38.55434873,-3.42807693,42.09442074,38.67827587,-3.42807693,42.09476477,38.47783478,-3.75924399,42.09476477
5343,38.55413137,-3.42807693,42.09442074,38.69241664,-3.42807693,42.09476477,38.48137695,-3.75924399,42.09476477
5344,38.55410529,-3.42807693,42.09442074,38.69346289,-3.42807693,42.09476477,38.48578001,-3.75924399,42.09476477
5345,38.55167022,-3.42807693,42.09442074,38.69348053,-3.42807693,42.09476477,38.48564336,-3.75924399,42.09476477
5346,38.54326610,-3.42807693,42.09442074,38.69244343,-3.42807693,42.09476477,38.48513439,-3.75924399,42.09476477
5347,38.52909184,-3.42807693,42.09442074,38.67828072,-3.42807693,42.09476477,38.48478991,-3.75924399,42.09476477
5348,38.45597053,-3.42807693,42.09442074,38.67827743,-3.42807693,42.09476477,38.48438674,-3.75924399,42.09476477
5349,38.45263302,-3.42807693,42.09442074,38.66364975,-3.42807693,42.09476477,38.48403572,-3.75924399,42.09476477
5350,38.51694540,-3.42807693,42.09442074,38.66416501,-3.42807693,42.09476477,38.48750344,-3.75924399,42.09476477
5351,38.59022790,-3.42807693,42.09442074,38.67763840,-3.42807693,42.09476477,38.49174435,-3.75924399,42.09476477
5352,38.51210728,-3.42807693,42.09442074,38.67597471,-3.42807693,42.09476477,38.49159811,-3.75924399,42.09476477
5353,38.44447167,-3.42807693,42.09442074,38.67632561,-3.42807693,42.09476477,38.49139515,-3.75924399,42.09476477
5354,38.44190942,-3.42807693,42.09442074,38.67616238,-3.42807693,42.09476477,38.48769907,-3.75924399,42.09476477
5355,38.50437542,-3.42807693,42.09442074,38.67518623,-3.42807693,42.09476477,38.48726755,-3.75924399,42.09476477
5356,38.56614500,-3.42807693,42.09442074,38.67417037,-3.42807693,42.09476477,38.49097223,-3.75924399,42.09476477
5357,38.56606778,-3.42807693,42.09442074,38.67368664,-3.42807693,42.09476477,38.49129368,-3.75924399,42.09476477
5358,38.63107848,-3.42807693,42.09442074,38.68721207,-3.42807693,42.09476477,38.49101337,-3.75924399,42.09476477
5359,38.69284272,-3.42807693,42.09442074,38.68674417,-3.42807693,42.09476477,38.49183098,-3.75924399,42.09476477
5360,38.76785619,-3.42807693,42.09442074,38.68730058,-3.42807693,42.09476477,38.49633149,-3.75924399,42.09476477
5361,38.69773790,-3.42807693,42.09442074,38.68845083,-3.42807693,42.09476477,38.49633164,-3.75924399,42.09476477
5362,38.69517335,-3.42807693,42.09442074,38.68962400,-3.42807693,42.09476477,38.49602770,-3.75924399,42.09476477
5363,38.62489470,-3.42807693,42.09442074,38.69077466,-3.42807693,42.09476477,38.49167859,-3.75924399,42.09476477
5364,38.67753956,-3.42807693,42.09442074,38.70414485,-3.42807693,42.09476477,38.49593436,-3.75924399,42.09476477
5365,38.67503244,-3.42807693,42.09442074,38.70470381,-3.42807693,42.09476477,38.50017905,-3.75924399,42.09476477
5366,38.67502295,-3.42807693,42.09442074,38.71754487,-3.42807693,42.09476477,38.50140639,-3.75924399,42.09476477
5367,38.67246262,-3.42807693,42.09442074,38.71755623,-3.42807693,42.09476477,38.50160366,-3.75924399,42.09476477
5368,38.59995494,-3.42807693,42.09442074,38.70302437,-3.42807693,42.09476477,38.50105690,-3.75924399,42.09476477
5369,38.60330219,-3.42807693,42.09442074,38.70405687,-3.42807693,42.09476477,38.50105756,-3.75924399,42.09476477
5370,38.60295254,-3.42807693,42.09442074,38.70350902,-3.42807693,42.09476477,38.54597943,-3.75924399,42.09476477
5371,38.60540853,-3.42807693,42.09442074,38.70352973,-3.42807693,42.09476477,38.54644165,-3.75924399,42.09476477
5372,38.53634472,-3.42807693,42.09442074,38.70533645,-3.42807693,42.09476477,38.54648317,-3.75924399,42.09476477
5373,38.54145162,-3.42807693,42.09442074,38.69137895,-3.42807693,42.09476477,38.54683537,-3.75924399,42.09476477
5374,38.53915249,-3.42807693,42.09442074,38.70439694,-3.42807693,42.09476477,38.54701363,-3.75924399,42.09476477
5375,38.54703516,-3.42807693,42.09442074,38.70448136,-3.42807693,42.09476477,38.55171962,-3.75924399,42.09476477
5376,38.51863206,-3.42807693,42.09442074,38.68832216,-3.42807693,42.09476477,38.54751932,-3.75924399,42.09476477
5377,38.59200212,-3.42807693,42.09442074,38.68836774,-3.42807693,42.09476477,38.55192109,-3.75924399,42.09476477
5378,38.66250917,-3.42807693,42.09442074,38.70181380,-3.42807693,42.09476477,38.55176544,-3.75924399,42.09476477
5379,38.66278030,-3.42807693,42.09442074,38.71702155,-3.42807693,42.09476477,38.55627930,-3.75924399,42.09476477
5380,38.66523940,-3.42807693,42.09442074,38.73273137,-3.42807693,42.09476477,38.55710427,-3.75924399,42.09476477
5381,38.65102836,-3.42807693,42.09442074,38.72989628,-3.42807693,42.09476477,38.55695372,-3.75924399,42.09476477
5382,38.58008128,-3.42807693,42.09442074,38.71420116,-3.42807693,42.09476477,38.55694999,-3.75924399,42.09476477
5383,38.59423968,-3.42807693,42.09442074,38.71352979,-3.42807693,42.09476477,38.55729597,-3.75924399,42.09476477
5384,38.60007620,-3.42807693,42.09442074,38.71472110,-3.42807693,42.09476477,38.55466660,-3.75924399,42.09476477
5385,38.60852392,-3.42807693,42.09442074,38.71357015,-3.42807693,42.09476477,38.55112915,-3.75924399,42.09476477
5386,38.61441033,-3.42807693,42.09442074,38.71524304,-3.42807693,42.09476477,38.54744594,-3.75924399,42.09476477
5387,38.54682263,-3.42807693,42.09442074,38.70177063,-3.42807693,42.09476477,38.54325420,-3.75924399,42.09476477
5388,38.54682557,-3.42807693,42.09442074,38.71792562,-3.42807693,42.09476477,38.54342046,-3.75924399,42.09476477
5389,39.30551416,-3.13897510,42.09442074,38.73180702,-3.42807693,42.09476477,38.58869836,-3.75924399,42.09476477
5390,39.25222703,-3.13897510,42.09442074,38.73631528,-3.42807693,42.09476477,38.58599870,-3.75924399,42.09476477
5391,39.93675275,37.22417753,42.09442074,38.72251633,-3.42807693,42.09476477,38.58297083,-3.75924399,42.09476477
5392,39.93641944,37.22417753,42.09349329,38.72348428,-3.42807693,42.09476477,38.58681701,-3.75924399,42.09476477
5393,39.94399380,37.22417753,42.09349329,38.72348683,-3.42807693,42.09476477,38.58712462,-3.75924399,42.09476477
5394,39.87900839,37.22417753,42.09349329,38.72118315,-3.42807693,42.09476477,38.58748228,-3.75924399,42.09476477
5395,39.88441768,37.22417753,42.09349329,38.73622136,-3.42807693,42.09476477,38.58795301,-3.75924399,42.09476477
5396,39.13332465,-3.12689140,42.09349329,38.58706148,-3.42807693,42.09476477,38.54740139,-3.75924399,42.09476477
5397,39.13819830,-3.12689140,42.09349329,38.58762340,-3.42807693,42.09476477,38.54772116,-3.75924399,42.09476477
5398,39.20518719,-3.12689140,42.09349329,38.60167022,-3.42807693,42.09476477,38.55143505,-3.75924399,42.09476477
5399,39.27853231,-3.12689140,42.09349329,38.60016064,-3.42807693,42.09476477,38.55517443,-3.75924399,42.09476477
5400,39.27822748,-3.12689140,42.09349329,38.59961194,-3.42807693,42.09476477,38.55517663,-3.75924399,42.09476477
5401,39.21393689,-3.12689140,42.09349329,38.58729569,-3.42807693,42.09476477,38.55199267,-3.75924399,42.09476477
5402,39.14308424,-3.12689140,42.09349329,38.58665371,-3.42807693,42.09476477,38.55094561,-3.75924399,42.09476477
5403,39.14836470,-3.12689140,42.09349329,38.60235757,-3.42807693,42.09476477,38.55545690,-3.75924399,42.09476477
5404,39.15097233,-3.12689140,42.09349329,38.60340939,-3.42807693,42.09476477,38.55996736,-3.75924399,42.09476477
5405,39.08935548,-3.12689140,42.09349329,38.60674643,-3.42807693,42.09476477,38.56082176,-3.75924399,42.09476477
5406,38.41684200,-3.12689140,42.09349329,38.47107563,-3.42807693,42.09476477,38.52016265,-3.75924399,42.09476477
5407,38.49004544,-3.12689140,42.09349329,38.47056875,-3.42807693,42.09476477,38.52016270,-3.75924399,42.09476477
5408,38.55845007,-3.12689140,42.09349329,38.48293826,-3.42807693,42.09476477,38.51972631,-3.75924399,42.09476477
5409,38.63442097,-3.12689140,42.09349329,38.48449751,-3.42807693,42.09476477,38.51989108,-3.75924399,42.09476477
5410,37.87974424,-3.18711077,42.09323842,38.34694514,-3.42807693,42.09476477,38.47917205,-3.75924399,42.09476477
5411,37.88250000,-3.18711077,42.09323842,38.36163030,-3.42807693,42.09476477,38.48373378,-3.75924399,42.09476477
5412,37.88497504,-3.18711077,42.09323842,38.36112010,-3.42807693,42.09476477,38.48323071,-3.75924399,42.09476477
5413,37.88321402,-3.18711077,42.09323842,38.34672913,-3.42807693,42.09476477,38.52417727,-3.75924399,42.09476477
5414,37.87816961,-3.18711077,42.09323842,38.34622745,-3.42807693,42.09476477,38.52316876,-3.75924399,42.09476477
5415,37.81316176,-3.18711077,42.09323842,38.33222261,-3.42807693,42.09476477,38.51992818,-3.75924399,42.09476477
5416,37.73970743,-3.18711077,42.09323842,38.32936596,-3.42807693,42.09476477,38.51902583,-3.75924399,42.09476477
5417,37.73994436,-3.18711077,42.09323842,38.32989236,-3.42807693,42.09476477,38.51933838,-3.75924399,42.09476477
5418,37.67490959,-3.18711077,42.09323842,38.32923585,-3.42807693,42.09476477,38.51984050,-3.75924399,42.09476477
5419,37.59890782,-3.18711077,42.09323842,38.32807397,-3.42807693,42.09476477,38.51933713,-3.75924399,42.09476477
5420,37.53476922,-3.18711077,42.09323842,38.31675860,-3.42807693,42.09476477,38.51999309,-3.75924399,42.09476477
5421,37.54324097,-3.18711077,42.09323842,38.30443956,-3.42807693,42.09476477,38.51999417,-3.75924399,42.09476477
5422,37.54836025,-3.18711077,42.09323842,38.29045345,-3.42807693,42.09476477,38.51948721,-3.75924399,42.09476477
5423,37.62358556,-3.18711077,42.09323842,38.30397190,-3.42807693,42.09476477,38.52404200,-3.75924399,42.09476477
5424,37.55846296,-3.18711077,42.09323842,38.29044676,-3.42807693,42.09476477,38.52469603,-3.75924399,42.09476477
5425,37.55573391,-3.18711077,42.09323842,38.30274779,-3.42807693,42.09476477,38.52455229,-3.75924399,42.09476477
5426,37.55576304,-3.18711077,42.09323842,38.31676961,-3.42807693,42.09476477,38.52860951,-3.75924399,42.09476477
5427,37.56491337,-3.18711077,42.09323842,38.31912306,-3.42807693,42.09476477,38.52916448,-3.75924399,42.09476477
5428,37.56231484,-3.18711077,42.09323842,38.30565561,-3.42807693,42.09476477,38.52496770,-3.75924399,42.09476477
5429,37.57649159,-3.18711077,42.09323842,38.30915655,-3.42807693,42.09476477,38.52617185,-3.75924399,42.09476477
5430,37.58192010,-3.18711077,42.09422851,38.30921125,-3.42807693,42.09476477,38.52663683,-3.75924399,42.09476477
5431,37.52035057,-3.18711077,42.09422851,38.29693057,-3.42807693,42.09476477,38.52295042,-3.75924399,42.09476477
5432,37.51121749,-3.18711077,42.09422851,38.29407487,-3.42807693,42.09476477,38.54244243,-3.75924399,42.09476477
5433,37.50359067,-3.18711077,42.09422851,38.29305598,-3.42807693,42.09476477,38.53809929,-3.75924399,42.09476477
5434,37.50587884,-3.18711077,42.09422851,38.29249962,-3.42807693,42.09476477,38.54229376,-3.75924399,42.09476477
5435,37.42985997,-3.18711077,42.09422851,38.29168659,-3.42807693,42.09476477,38.54244091,-3.75924399,42.09476477
5436,37.44996817,-3.18711077,42.09422851,38.27953213,-3.42807693,42.09476477,38.53895374,-3.75924399,42.09476477
5437,37.38830390,-3.18711077,42.09422851,38.27953098,-3.42807693,42.09476477,38.53543050,-3.75924399,42.09476477
5438,37.39352203,-3.18711077,42.09422851,38.43021341,-3.42807693,42.09476477,38.53574643,-3.75924399,42.09476477
5439,37.31832918,-3.18711077,42.09422851,38.42920021,-3.42807693,42.09476477,38.53155815,-3.75924399,42.09476477
5440,37.23982999,-3.18711077,42.09422851,38.42685841,-3.42807693,42.09476477,38.53085778,-3.75924399,42.09476477
5441,37.31247480,-3.18711077,42.09422851,38.44036721,-3.42807693,42.09476477,38.53147445,-3.75924399,42.09476477
5442,37.38845598,-3.18711077,42.09422851,38.45272018,-3.42807693,42.09476477,38.53234513,-3.75924399,42.09476477
5443,36.68391356,-4.04123498,42.09422851,38.31116539,-4.04123498,42.09476477,38.48667636,-4.04123498,42.09476477
5444,36.74289198,-4.04123498,42.09422851,38.32464149,-4.04123498,42.09476477,38.49072241,-4.04123498,42.09476477
5445,36.80965371,-4.04123498,42.09422851,38.32468590,-4.04123498,42.09476477,38.49088240,-4.04123498,42.09476477
5446,36.79291274,-4.04123498,42.09422851,38.32366519,-4.04123498,42.09476477,38.48734254,-4.04123498,42.09476477
5447,36.85550221,-4.04123498,42.09422851,38.33836078,-4.04123498,42.09476477,38.49144576,-4.04123498,42.09476477
5448,36.79399454,-4.04123498,42.09422851,38.32652646,-4.04123498,42.09476477,38.49195142,-4.04123498,42.09476477
5449,36.71540886,-4.04123498,42.09422851,38.31080808,-4.04123498,42.09476477,38.49144529,-4.04123498,42.09476477
5450,36.71210488,-4.04123498,42.09422851,38.29798740,-4.04123498,42.09476477,38.53283479,-4.04123498,42.09476477
5451,36.02768681,-4.04123498,42.09422851,38.14728676,-4.04123498,42.09476477,38.49192650,-4.04123498,42.09476477
5452,36.02035400,-4.04123498,42.09422851,38.14581816,-4.04123498,42.09476477,38.49245017,-4.04123498,42.09476477
5453,36.02032086,-4.04123498,42.09422851,38.14850861,-4.04123498,42.09476477,38.49290520,-4.04123498,42.09476477
5454,36.08765119,-4.04123498,42.09422851,38.14798565,-4.04123498,42.09476477,38.49725486,-4.04123498,42.09476477
5455,36.08747195,-4.04123498,42.09422851,38.14852341,-4.04123498,42.09476477,38.49771768,-4.04123498,42.09476477
5456,36.83585337,-4.04123498,42.09422851,38.14752696,-4.04123498,42.09476477,38.49758118,-4.04123498,42.09476477
5457,36.77480826,-4.04123498,42.09422851,38.13535075,-4.04123498,42.09476477,38.49807803,-4.04123498,42.09476477
5458,36.77707906,-4.04123498,42.09422851,38.13683520,-4.04123498,42.09476477,38.50227543,-4.04123498,42.09476477
5459,36.77982630,-4.04123498,42.09422851,38.13637613,-4.04123498,42.09476477,38.50279275,-4.04123498,42.09476477
5460,36.78249923,-4.04123498,42.09422851,38.15038443,-4.04123498,42.09476477,38.50749845,-4.04123498,42.09476477
5461,36.83899967,-4.04123498,42.09422851,38.16452501,-4.04123498,42.09476477,38.50735437,-4.04123498,42.09476477
5462,36.91493161,-4.04123498,42.09422851,38.17971659,-4.04123498,42.09476477,38.50737973,-4.04123498,42.09476477
5463,36.91475725,-4.04123498,42.09422851,38.19371031,-4.04123498,42.09476477,38.51152974,-4.04123498,42.09476477
5464,36.90720888,-4.04123498,42.09422851,38.20790337,-4.04123498,42.09476477,38.51109020,-4.04123498,42.09476477
5465,36.96894258,-4.04123498,42.09422851,38.20796361,-4.04123498,42.09476477,38.51160489,-4.04123498,42.09476477
5466,37.64408305,-4.04123498,42.09422851,38.19232453,-4.04123498,42.09476477,38.50801790,-4.04123498,42.09476477
5467,37.57922442,-4.04123498,42.09422851,38.19383282,-4.04123498,42.09476477,38.50766907,-4.04123498,42.09476477
5468,37.51995824,-4.04123498,42.09422851,38.19615971,-4.04123498,42.09476477,38.50464668,-4.04123498,42.09476477
5469,37.51982850,-4.04123498,42.09422851,38.19612097,-4.04123498,42.09476477,38.50510362,-4.04123498,42.09476477
5470,37.51476250,-4.04123498,42.09422851,38.05705467,-4.04123498,42.09476477,38.46090397,-4.04123498,42.09476477
5471,37.50965033,-4.04123498,42.09422851,38.05656136,-4.04123498,42.09476477,38.46107134,-4.04123498,42.09476477
5472,37.51797259,-4.04123498,42.09422851,38.05771421,-4.04123498,42.09476477,38.45718521,-4.04123498,42.09476477
5473,37.58723623,-4.04123498,42.09422851,38.07120417,-4.04123498,42.09476477,38.46158209,-4.04123498,42.09476477
5474,37.66847527,-4.04123498,42.09422851,38.08475621,-4.04123498,42.09476477,38.46262208,-4.04123498,42.09476477
5475,37.66584144,-4.04123498,42.09422851,38.06975305,-4.04123498,42.09476477,38.46246350,-4.04123498,42.09476477
5476,37.74417525,-4.04123498,42.09422851,38.08307398,-4.04123498,42.09476477,38.46306872,-4.04123498,42.09476477
5477,37.74641692,-4.04123498,42.09422851,38.08460836,-4.04123498,42.09476477,38.46387133,-4.04123498,42.09476477
5478,37.81161422,-4.04123498,42.09422851,38.09882493,-4.04123498,42.09476477,38.46793489,-4.04123498,42.09476477
5479,37.81489769,-4.04123498,42.09422851,38.08379785,-4.04123498,42.09476477,38.46343410,-4.04123498,42.09476477
5480,37.87670560,-4.04123498,42.09422851,38.09900692,-4.04123498,42.09476477,38.46679193,-4.04123498,42.09476477
5481,37.93588738,-4.04123498,42.09422851,38.09952604,-4.04123498,42.09476477,38.46651690,-4.04123498,42.09476477
5482,38.00585302,-4.04123498,42.09422851,38.11467761,-4.04123498,42.09476477,38.46667273,-4.04123498,42.09476477
5483,37.93843442,-4.04123498,42.09422851,38.11354448,-4.04123498,42.09476477,38.46667977,-4.04123498,42.09476477
5484,38.00868754,-4.04123498,42.09522364,38.11356646,-4.04123498,42.09522364,38.46714171,-4.04123498,42.09522364
5485,37.94135668,-4.04123498,42.09522364,38.24945542,-4.04123498,42.09522364,38.46714508,-4.04123498,42.09522364
5486,37.87372273,-4.04123498,42.09522364,38.23694764,-4.04123498,42.09522364,38.46779409,-4.04123498,42.09522364
5487,37.87616690,-4.04123498,42.09522364,38.23978573,-4.04123498,42.09522364,38.46798445,-4.04123498,42.09522364
5488,37.87623892,-4.04123498,42.09522364,38.22526748,-4.04123498,42.09522364,38.46348902,-4.04123498,42.09522364
5489,37.86461027,-4.04123498,42.09522364,38.22643151,-4.04123498,42.09522364,38.45946411,-4.04123498,42.09522364
5490,37.86465269,-4.04123498,42.09677351,38.24214806,-4.04123498,42.09677351,38.46368025,-4.04123498,42.09677351
5491,37.85291638,-4.04123498,42.09677351,38.22846656,-4.04123498,42.09677351,38.45978375,-4.04123498,42.09677351
5492,37.93128607,-4.04123498,42.09677351,38.24297848,-4.04123498,42.09677351,38.46023444,-4.04123498,42.09677351
5493,38.00902744,-4.04123498,42.09677351,38.25633217,-4.04123498,42.09677351,38.46509933,-4.04123498,42.09677351
5494,37.94750680,-4.04123498,42.09677351,38.24399991,-4.04123498,42.09677351,38.46525269,-4.04123498,42.09677351
5495,38.01600180,-4.04123498,42.09677351,38.24256979,-4.04123498,42.09677351,38.46936201,-4.04123498,42.09677351
5496,38.00102860,-4.04123498,42.09677351,38.22793069,-4.04123498,42.09677351,38.46562249,-4.04123498,42.09677351
5497,37.99268049,-4.04123498,42.09677351,38.21346207,-4.04123498,42.09677351,38.46158165,-4.04123498,42.09677351
5498,37.92856978,-4.04123498,42.09677351,38.20059712,-4.04123498,42.09677351,38.46188205,-4.04123498,42.09677351
5499,38.00377523,-4.04123498,42.09677351,38.21463388,-4.04123498,42.09677351,38.46270259,-4.04123498,42.09677351
5500,38.07989420,-4.04123498,42.09677351,38.22819564,-4.04123498,42.09677351,38.46676534,-4.04123498,42.09677351
5501,38.01228332,-4.04123498,42.09677351,38.21518424,-4.04123498,42.09677351,38.46621363,-4.04123498,42.09677351
5502,37.26125158,-4.04123498,42.09677351,38.08018079,-4.04123498,42.09677351,38.42101873,-4.04123498,42.09677351
