2026-08-01T22:03:07 ep=20400 rolling600: reward=0.015 P1=142 P2=23 P3=435 fusion=24.09 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-01T22:25:52 ep=21000 rolling600: reward=0.063 P1=140 P2=18 P3=442 fusion=24.12 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-01T22:47:02 ep=21600 rolling600: reward=0.007 P1=147 P2=16 P3=437 fusion=24.09 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-01T23:10:52 ep=22200 rolling600: reward=0.013 P1=146 P2=19 P3=435 fusion=24.09 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-01T23:34:42 ep=22800 rolling600: reward=-0.017 P1=153 P2=14 P3=433 fusion=24.11 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-01T23:59:27 ep=23400 rolling600: reward=0.134 P1=128 P2=22 P3=450 fusion=24.09 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-02T00:25:48 ep=24000 rolling600: reward=-0.036 P1=151 P2=23 P3=426 fusion=24.07 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-02T00:48:02 ep=24600 rolling600: reward=0.096 P1=128 P2=31 P3=441 fusion=24.04 (b2=12.0 b4=0.0 b5=12.0) margin=0.0000
2026-08-02T01:12:36 ep=25200 rolling600: reward=0.138 P1=129 P2=20 P3=451 fusion=24.03 (b2=12.0 b4=0.0 b5=12.0) margin=0.0000
2026-08-02T01:36:59 ep=25800 rolling600: reward=0.168 P1=126 P2=19 P3=455 fusion=24.04 (b2=12.0 b4=0.0 b5=12.0) margin=0.0000
2026-08-02T01:59:45 ep=26400 rolling600: reward=0.106 P1=136 P2=15 P3=449 fusion=24.06 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-02T02:21:59 ep=27000 rolling600: reward=0.082 P1=138 P2=20 P3=442 fusion=24.07 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-02T02:45:06 ep=27600 rolling600: reward=0.230 P1=114 P2=24 P3=462 fusion=24.05 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-02T03:07:09 ep=28200 rolling600: reward=0.109 P1=134 P2=19 P3=447 fusion=24.10 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-02T03:31:10 ep=28800 rolling600: reward=0.106 P1=128 P2=30 P3=442 fusion=24.12 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-02T03:54:07 ep=29400 rolling600: reward=0.152 P1=125 P2=24 P3=451 fusion=24.12 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-02T04:19:24 ep=30000 rolling600: reward=0.232 P1=120 P2=15 P3=465 fusion=24.08 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-02T04:19:25 ep=30000 rolling600: reward=0.232 P1=120 P2=15 P3=465 fusion=24.08 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-03T02:29:23 ep=30600 rolling600: reward=0.118 P1=133 P2=20 P3=447 fusion=24.09 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-03T02:52:51 ep=31200 rolling600: reward=0.230 P1=114 P2=26 P3=460 fusion=24.12 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-03T03:18:49 ep=31800 rolling600: reward=0.035 P1=142 P2=24 P3=434 fusion=24.11 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-03T03:44:58 ep=32400 rolling600: reward=0.054 P1=142 P2=19 P3=439 fusion=24.09 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-03T04:08:36 ep=33000 rolling600: reward=0.157 P1=128 P2=20 P3=452 fusion=24.07 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-03T04:32:15 ep=33600 rolling600: reward=0.064 P1=137 P2=25 P3=438 fusion=24.09 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-03T04:53:23 ep=34200 rolling600: reward=0.016 P1=140 P2=31 P3=429 fusion=24.09 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-03T05:16:08 ep=34800 rolling600: reward=-0.037 P1=152 P2=23 P3=425 fusion=24.09 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-03T05:38:42 ep=35400 rolling600: reward=0.339 P1=101 P2=22 P3=477 fusion=24.09 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-03T06:03:37 ep=36000 rolling600: reward=0.203 P1=120 P2=22 P3=458 fusion=24.09 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-03T06:24:45 ep=36600 rolling600: reward=0.059 P1=143 P2=16 P3=441 fusion=24.12 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-03T06:46:36 ep=37200 rolling600: reward=0.175 P1=121 P2=26 P3=453 fusion=24.10 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-03T07:09:53 ep=37800 rolling600: reward=0.199 P1=120 P2=23 P3=457 fusion=24.11 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-03T07:31:34 ep=38400 rolling600: reward=0.136 P1=131 P2=19 P3=450 fusion=24.11 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-03T07:54:40 ep=39000 rolling600: reward=0.035 P1=143 P2=23 P3=434 fusion=24.11 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-03T08:17:36 ep=39600 rolling600: reward=0.143 P1=131 P2=19 P3=450 fusion=24.16 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
2026-08-03T08:39:27 ep=40200 rolling600: reward=0.162 P1=127 P2=21 P3=452 fusion=24.15 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-03T09:02:45 ep=40800 rolling600: reward=0.163 P1=129 P2=19 P3=452 fusion=24.12 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-03T09:27:49 ep=41400 rolling600: reward=0.166 P1=127 P2=22 P3=451 fusion=24.15 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-03T09:51:28 ep=42000 rolling600: reward=0.149 P1=134 P2=15 P3=451 fusion=24.16 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
2026-08-03T10:13:09 ep=42600 rolling600: reward=0.142 P1=127 P2=27 P3=446 fusion=24.16 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
2026-08-03T10:37:30 ep=43200 rolling600: reward=0.183 P1=121 P2=29 P3=450 fusion=24.24 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
2026-08-03T11:00:37 ep=43800 rolling600: reward=0.114 P1=132 P2=26 P3=442 fusion=24.25 (b2=12.0 b4=0.3 b5=12.0) margin=0.0000
2026-08-03T11:23:11 ep=44400 rolling600: reward=0.195 P1=120 P2=27 P3=453 fusion=24.23 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
2026-08-03T11:45:34 ep=45000 rolling600: reward=0.258 P1=113 P2=24 P3=463 fusion=24.27 (b2=12.0 b4=0.3 b5=12.0) margin=0.0000
2026-08-03T12:08:08 ep=45600 rolling600: reward=0.143 P1=133 P2=16 P3=451 fusion=24.18 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
2026-08-03T12:31:25 ep=46200 rolling600: reward=0.246 P1=118 P2=20 P3=462 fusion=24.32 (b2=12.0 b4=0.3 b5=12.0) margin=0.0000
2026-08-03T12:54:20 ep=46800 rolling600: reward=0.203 P1=125 P2=18 P3=457 fusion=24.24 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
2026-08-03T13:16:32 ep=47400 rolling600: reward=0.198 P1=120 P2=26 P3=454 fusion=24.22 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
2026-08-03T13:39:18 ep=48000 rolling600: reward=0.370 P1=100 P2=20 P3=480 fusion=24.16 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
2026-08-03T14:00:37 ep=48600 rolling600: reward=0.247 P1=113 P2=27 P3=460 fusion=24.15 (b2=12.0 b4=0.1 b5=12.0) margin=0.0000
2026-08-03T14:22:28 ep=49200 rolling600: reward=0.057 P1=138 P2=28 P3=434 fusion=24.23 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
2026-08-03T14:45:03 ep=49800 rolling600: reward=0.340 P1=101 P2=26 P3=473 fusion=24.18 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
2026-08-03T14:52:39 ep=50000 rolling600: reward=0.350 P1=103 P2=21 P3=476 fusion=24.18 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
2026-08-03T14:52:39 ep=50000 rolling600: reward=0.350 P1=103 P2=21 P3=476 fusion=24.18 (b2=12.0 b4=0.2 b5=12.0) margin=0.0000
