timestamp,gpu_idx,util_pct,mem_used_mib
2026/05/20 21:07:15.085, 1, 98, 3732
2026/05/20 21:07:30.153, 0, 96, 3738
2026/05/20 21:07:30.158, 1, 98, 3732
2026/05/20 21:07:45.265, 0, 98, 3738
2026/05/20 21:07:45.273, 1, 98, 3732
2026/05/20 21:08:00.380, 0, 98, 3738
2026/05/20 21:08:00.385, 1, 98, 3732
2026/05/20 21:08:15.446, 0, 98, 3738
2026/05/20 21:08:15.449, 1, 0, 3732
2026/05/20 21:08:30.546, 0, 89, 3738
2026/05/20 21:08:30.551, 1, 0, 3732
2026/05/20 21:08:45.634, 0, 98, 3738
2026/05/20 21:08:45.642, 1, 98, 3732
2026/05/20 21:09:00.708, 0, 98, 3738
2026/05/20 21:09:00.713, 1, 98, 3732
2026/05/20 21:09:15.813, 0, 98, 3738
2026/05/20 21:09:15.819, 1, 98, 3732
2026/05/20 21:09:30.887, 0, 98, 3738
2026/05/20 21:09:30.891, 1, 98, 3732
2026/05/20 21:09:45.958, 0, 98, 3738
2026/05/20 21:09:45.965, 1, 17, 3732
2026/05/20 21:10:01.040, 0, 98, 3738
2026/05/20 21:10:01.047, 1, 98, 3732
2026/05/20 21:10:16.153, 0, 98, 3738
2026/05/20 21:10:16.160, 1, 93, 3732
2026/05/20 21:10:31.271, 0, 3, 3738
2026/05/20 21:10:31.278, 1, 0, 3732
2026/05/20 21:10:46.358, 0, 98, 3738
2026/05/20 21:10:46.365, 1, 98, 3732
2026/05/20 21:11:01.478, 0, 7, 3738
2026/05/20 21:11:01.485, 1, 0, 3732
2026/05/20 21:11:16.590, 0, 98, 3738
2026/05/20 21:11:16.596, 1, 97, 3732
2026/05/20 21:11:31.660, 0, 97, 3738
2026/05/20 21:11:31.667, 1, 98, 3732
2026/05/20 21:11:46.731, 0, 97, 3738
2026/05/20 21:11:46.735, 1, 80, 3732
2026/05/20 21:12:01.833, 0, 67, 3738
2026/05/20 21:12:01.839, 1, 0, 3732
2026/05/20 21:12:16.942, 0, 98, 3738
2026/05/20 21:12:16.948, 1, 98, 3732
2026/05/20 21:12:32.029, 0, 98, 3738
2026/05/20 21:12:32.032, 1, 0, 3732
2026/05/20 21:12:47.134, 0, 98, 3738
2026/05/20 21:12:47.141, 1, 0, 3732
2026/05/20 21:13:02.224, 0, 91, 3738
2026/05/20 21:13:02.229, 1, 0, 3732
2026/05/20 21:13:17.289, 0, 97, 3738
2026/05/20 21:13:17.294, 1, 97, 3732
2026/05/20 21:13:32.368, 0, 96, 3738
2026/05/20 21:13:32.374, 1, 98, 3732
2026/05/20 21:13:47.460, 0, 97, 3738
2026/05/20 21:13:47.467, 1, 98, 3732
2026/05/20 21:14:02.569, 0, 98, 3738
2026/05/20 21:14:02.576, 1, 0, 3732
2026/05/20 21:14:17.689, 0, 78, 3738
2026/05/20 21:14:17.695, 1, 22, 3732
2026/05/20 21:14:32.786, 0, 98, 3738
2026/05/20 21:14:32.791, 1, 97, 3732
2026/05/20 21:14:47.895, 0, 98, 3738
2026/05/20 21:14:47.901, 1, 0, 3732
2026/05/20 21:15:03.004, 0, 59, 3738
2026/05/20 21:15:03.011, 1, 3, 3732
2026/05/20 21:15:18.099, 0, 95, 3738
2026/05/20 21:15:18.106, 1, 0, 3732
2026/05/20 21:15:33.210, 0, 90, 3738
2026/05/20 21:15:33.216, 1, 34, 3732
2026/05/20 21:15:48.305, 0, 98, 3738
2026/05/20 21:15:48.311, 1, 98, 3732
2026/05/20 21:16:03.393, 0, 97, 3738
2026/05/20 21:16:03.400, 1, 98, 3732
2026/05/20 21:16:18.490, 0, 98, 3738
2026/05/20 21:16:18.496, 1, 98, 3732
2026/05/20 21:16:33.584, 0, 96, 3738
2026/05/20 21:16:33.592, 1, 98, 3732
2026/05/20 21:16:48.700, 0, 98, 3738
2026/05/20 21:16:48.707, 1, 98, 3732
2026/05/20 21:17:03.798, 0, 98, 3738
2026/05/20 21:17:03.804, 1, 0, 3732
2026/05/20 21:17:18.894, 0, 3, 3738
2026/05/20 21:17:18.902, 1, 0, 3732
2026/05/20 21:17:33.989, 0, 97, 3738
2026/05/20 21:17:33.996, 1, 98, 3732
2026/05/20 21:17:49.074, 0, 98, 3738
2026/05/20 21:17:49.078, 1, 0, 3732
2026/05/20 21:18:04.182, 0, 98, 3738
2026/05/20 21:18:04.190, 1, 98, 3732
2026/05/20 21:18:19.298, 0, 32, 3738
2026/05/20 21:18:19.305, 1, 0, 3732
2026/05/20 21:18:34.393, 0, 97, 3738
2026/05/20 21:18:34.400, 1, 98, 3732
2026/05/20 21:18:49.480, 0, 97, 3738
2026/05/20 21:18:49.486, 1, 98, 3732
2026/05/20 21:19:04.584, 0, 62, 3738
2026/05/20 21:19:04.589, 1, 0, 3732
2026/05/20 21:19:19.671, 0, 3, 3738
2026/05/20 21:19:19.677, 1, 0, 3732
2026/05/20 21:19:34.780, 0, 98, 3738
2026/05/20 21:19:34.788, 1, 99, 3732
2026/05/20 21:19:49.888, 0, 98, 3738
2026/05/20 21:19:49.891, 1, 98, 3732
2026/05/20 21:20:04.989, 0, 98, 3738
2026/05/20 21:20:04.993, 1, 0, 3732
2026/05/20 21:20:20.095, 0, 98, 3738
2026/05/20 21:20:20.101, 1, 39, 3732
2026/05/20 21:20:35.208, 0, 97, 3738
2026/05/20 21:20:35.213, 1, 96, 3732
2026/05/20 21:20:50.300, 0, 98, 3738
2026/05/20 21:20:50.308, 1, 98, 3732
2026/05/20 21:21:05.380, 0, 98, 3738
2026/05/20 21:21:05.386, 1, 0, 3732
2026/05/20 21:21:20.493, 0, 44, 3738
2026/05/20 21:21:20.499, 1, 0, 3732
2026/05/20 21:21:35.619, 0, 97, 3738
2026/05/20 21:21:35.627, 1, 98, 3732
2026/05/20 21:21:50.733, 0, 97, 3738
2026/05/20 21:21:50.737, 1, 98, 3732
2026/05/20 21:22:05.798, 0, 98, 3738
2026/05/20 21:22:05.804, 1, 97, 3732
2026/05/20 21:22:20.904, 0, 98, 3738
2026/05/20 21:22:20.907, 1, 98, 3732
2026/05/20 21:22:36.005, 0, 98, 3738
2026/05/20 21:22:36.011, 1, 0, 3732
2026/05/20 21:22:51.114, 0, 56, 3738
2026/05/20 21:22:51.120, 1, 98, 3732
2026/05/20 21:23:06.207, 0, 98, 3738
2026/05/20 21:23:06.211, 1, 0, 3732
2026/05/20 21:23:21.297, 0, 0, 2
2026/05/20 21:23:21.302, 1, 0, 2
2026/05/20 21:23:36.399, 0, 0, 2
2026/05/20 21:23:36.404, 1, 0, 2
2026/05/20 21:23:51.489, 0, 0, 2
2026/05/20 21:23:51.494, 1, 0, 2
