0, NVIDIA GeForce RTX 5090, 3245, 32607, 38, 33
1, NVIDIA GeForce RTX 5090, 3065, 32607, 37, 35
2, NVIDIA GeForce RTX 5090, 3065, 32607, 36, 34
3, NVIDIA GeForce RTX 5090, 3065, 32607, 37, 35
4, NVIDIA GeForce RTX 5090, 3065, 32607, 40, 37
